"Tweet";"C1";"C2";"C3";"C4";"C5";"CLUSTER"
" LOS NO EQUIVOCARON LOW TURROS SERVICE ES COST";"0";"1";"0";"0";"0";"C2"
" CASO SRES LLEVA RT NOVEDAD";"0";"0";"0";"1";"0";"C4"
" CASO SRES LLEVA NOVEDAD";"0";"0";"0";"1";"0";"C4"
" ROMPEN CANDY ALCANZA EQUIPAJE VIAJEN COMPENSACION";"0";"1";"1";"0";"0";"C3"
" NUNCA DEPENDENCIAS LLEVAN EMPLEADOS FUNCIONAN USTEDES";"0";"0";"0";"1";"0";"C4"
" MALO VUELES";"0";"0";"0";"0";"0";"C5"
" VIAJA RESPONDEN EQUIPAJE DESTROZOS";"0";"0";"2";"0";"0";"C3"
" HUEONES CAZA RT SINVERGUENZAS";"0";"0";"0";"0";"0";"C5"
" CAZA SINVERGUENZAS HUEONES";"0";"0";"0";"0";"0";"C5"
" PRECIOS ES PESIMO B'RT CAROS MALTRATADAS SERVICIO MALETAS TERMINAN ABUSO";"0";"1";"0";"1";"0";"C4"
" LOS PRECIOS PROMO MEGA MISMO";"0";"1";"0";"0";"0";"C2"
" VALIJA INFORMAN CUANDO B'RT DIAS PIERDEN";"0";"0";"0";"1";"0";"C4"
" IMPORTA ASIENTO SIN";"0";"0";"0";"0";"0";"C5"
" IMPORTA RUSIA INCLUIDA DOLARES AGUA IMAGINO EMPEZARA AHORA B'BUENO SACAR PASAJES";"0";"0";"0";"0";"0";"C5"
" EXCEPCION REPROGRAMAN PENALIDAD ACABAN 9, CUBA NO DIFERENCIA ABONANDO TARIFA SALIR";"0";"1";"0";"0";"0";"C2"
" MINIMO INCONVENIENTE UNA ATENCION SNACK NO SORPRENDE ME SIRVAN";"0";"0";"0";"1";"0";"C4"
" UNA DISCULPA MAIL VIAJE REALMENTE MES LLAMADO OFRECIENDO HACE PENA CASI SOLUCION";"0";"0";"0";"0";"0";"C5"
" AUTOCRATICA FRECUENTE RESPUESTA RECIBIR APENA PASAJERA INJUSTO SOLUCION";"0";"0";"0";"0";"0";"C5"
" DICIENDO IGNORANDO VUELTAS VAN MIL MENTIRAS VIAJE AVISENMELO IGNORARON USTEDES SI";"0";"0";"0";"0";"0";"C5"
" AHORA POR SOLUCIONES RESPONDEN DAN";"0";"0";"0";"0";"0";"C5"
" DE HORAS RESOL ESTUVE ATENTO RESPETO SUGERIMOS AYER FALTA DOCE TE";"0";"0";"0";"2";"0";"C4"
" MANERA CONVERSACION CREO ES HILO RESPONDEN IMPOSIBLE SOLUCIONAR DISTINTAS";"1";"0";"0";"0";"0";"C1"
" QUIENN LAS LA MOLESTIAS RESPETO OCASIONADAS FALTA INDEMNIZA";"0";"0";"0";"1";"0";"C4"
" PERDI TRATAMIENTO LARGO DEMORO ESAS PARA PEOR CONFLICTO HORAS RESOLVIERON";"0";"0";"1";"1";"0";"C4"
" UNA COMUNICACION EVIDENTEMENTE INTERNA LASTIMA CORRESPONDE DERECHOS DENUNCIA";"0";"0";"0";"0";"0";"C5"
" SI AYUDAN RESPONDEN SIEMPRE MISMO";"0";"0";"0";"0";"0";"C5"
" GENTE AYUDA ATIENDAN ASCO CAMBIAR TELEFONO TIPO";"2";"0";"1";"0";"0";"C1"
" AFECTADOS PASAJEROS B'RT DEMORADOS COMUNICADO ASAMBLEAS CANCELADOS";"0";"1";"0";"0";"0";"C2"
" ASESORANDO INCONVENIENTE RESPONDIERON NECESITO RESOLVERME ESTABAN ME TERMINEN";"0";"0";"0";"0";"0";"C5"
" PEDIMOS CHICOS PLATO PESITOS CONFORMAMOS PERO CAPITAN DIEZ GOURMET ESPACIO";"0";"0";"0";"0";"0";"C5"
" MENTIROSA CHORRAAAAAAAA LA AEROLINEA UNIVERSO";"0";"0";"0";"0";"0";"C5"
" DURANTE HORAS PE9SIMO VIAJE DAN CARAMELO B'EL SERVICIO COMBUSTIBLE ESPERA ABASTECIMIENTO XL1368";"0";"0";"0";"3";"0";"C4"
" BORDO PROVISIONES CUENTAN SERVICIO COMIDA";"0";"0";"0";"1";"0";"C4"
" PASAJE PLATA KM COMPRAR TAMBIEN HACES ESFUERZO BARATO CON COMO ROBAN FUERA";"0";"0";"0";"0";"0";"C5"
" CASO SE COMPLEJIDAD RESPONDE CERT NO TODO HASTA SOLICITARON PRESENTO";"0";"0";"0";"1";"0";"C4"
" CONSERVAR PRIVACIDAD ENVIEN DM DATOS";"0";"0";"0";"0";"1";"C5"
" PEDIMOS DEBIDO INFORMACION FAVOR CONTIENE PERSONAL ELIMINES TE HOLA";"0";"0";"0";"0";"0";"C5"
" MALETA INFORMAR YA RECUPERAR VAN HIZO MISMO AYER COMUNICAR RECLAMO SUCEDE";"0";"0";"1";"0";"0";"C3"
" MALETA MAMA UIO MI LLEGA AYER LLEGO HOLA";"0";"0";"1";"0";"0";"C3"
" CARGO ROBAR B'COMO INMORALES VERGUENZA USTEDES COMO CONCIENCIA DICE";"0";"0";"1";"0";"0";"C3"
" MALETA INTERIOR CASO ENVIADO LAMEMTABLE LLEGO AGENTES SERVICIO CASA DETALLE FALTAN";"0";"0";"1";"2";"0";"C4"
" REVISARE CONTEN EQUIPAJE MES APAREZCA PERDIDO B'A LLEGA AHORA CASA ESPERA";"0";"0";"2";"1";"0";"C3"
" TICKET HORAS B'RT CONTACTARLOS SIDO CAMBIO TRATANDO POSIBLE";"0";"0";"0";"1";"0";"C4"
" CHILE MANTIENEN AVIONES EXTRANJEROS CUANDO IMAGINEN SOLUCIONAN";"0";"0";"0";"0";"0";"C5"
" CHILE ESPERANDO CHECKING REGRESO APARECE RESPUESTA CODIGO RESERVA";"0";"0";"0";"0";"0";"C5"
" CASO ABIERTO SRES B'RT LLEVA 5,5 MESES NOVEDAD";"0";"0";"0";"2";"0";"C4"
" B'SRES CASO ABIERTO LLEVA 5,5 MESES NOVEDAD";"0";"0";"0";"2";"0";"C4"
" PENSAR QUIERO SEGURIDAD GENTE POR CUESTA DIOS AEREA NO INEPTA";"0";"0";"0";"0";"0";"C5"
" DESASTRE GASTE B'RT SERVICIO TAL";"0";"1";"0";"1";"0";"C4"
" DESASTRE GASTE SERVICIO TAL";"0";"1";"0";"1";"0";"C4"
" SEGURIDAD PELEA HICIERON DICEN ETERNA SOLUCION";"0";"0";"0";"0";"0";"C5"
" ESPERO RESPUESTA HACE USTEDES MIL HIJOS DELINCUENTES PUTAS DE AÑOS QUE";"0";"1";"0";"0";"0";"C2"
" PONEN IMPORTAN CLIENTES B'LO DECADAS EMPRESA PLAZO";"0";"0";"0";"0";"0";"C5"
" DEFINA SON ESPERANDO PAGARME YA SIII B'RT JUEZ";"0";"1";"0";"0";"0";"C2"
" DEFINA SON ESPERANDO PAGARME YA SIII JUEZ LADRONES";"0";"2";"0";"0";"0";"C2"
" LUCHA RESIGNES DE NUEVO COMPRAR LADRONZUELOS B'NO ANDA MANERAS TODAS VIENDO";"0";"1";"1";"0";"0";"C3"
" QUIERO NI SON MENCIONARLO B'DIOS NO TENGAN JORGE BASURA VERDADERO";"0";"0";"0";"0";"0";"C5"
" PUEDAS CUANDO HAGAS VIAJAR LADRONES";"0";"1";"0";"0";"0";"C2"
" NIVEL CASO ACA B'POBRE OSTENTA TRISTE SEÑOR DELINCUENCIA SERGIUM";"0";"1";"0";"1";"0";"C4"
" DAMOS CHUPAN BOLA HUEVO DM SUS B'ESTIMADO PRIVADO SERGIUM MANDENOS";"0";"0";"0";"0";"0";"C5"
" HUEONES B'RT CAZA SINVERGUENZAS";"0";"0";"0";"0";"0";"C5"
" SEGURIDAD ESTOS DELINCUENTES PERFECCION EMPRESA AEREA CONFIABLES B'JORGE ILUSTRA";"0";"1";"0";"0";"0";"C2"
" MISERIA ESTOS DESTROZ DARAN LAVAN MANOS COMPENSACION";"0";"2";"1";"0";"0";"C2"
" MALO B'RT VUELES";"0";"0";"0";"0";"0";"C5"
" MALO VUELES";"0";"0";"0";"0";"0";"C5"
" VIAJEN PERDERAN";"0";"0";"0";"0";"0";"C5"
" VIAJA RESPONDEN EQUIPAJE DESTROZOS";"0";"0";"2";"0";"0";"C3"
" CAZA SINVERGUENZAS HUEONES";"0";"0";"0";"0";"0";"C5"
" ESTAN COLOMBIA SOLUCIONA";"1";"0";"0";"0";"0";"C1"
" TENGAS VIAJAMOS MIERDA POBRES LEO SUERTE JET";"0";"0";"0";"0";"0";"C5"
" TAMPOCO MIERDA";"0";"0";"0";"0";"0";"C5"
" PERDIERON SUERTE EQUIPAJE BAJON ROBARON LUCHANDO PAGUEN";"0";"0";"3";"0";"0";"C3"
" TUVE CANCELAR DESASTRE PASAJE UN B'RT MEDICAS DINERO MESES RAZONES DEVUELVEN";"0";"0";"0";"1";"0";"C4"
" NO HOY ESPECIAL EN COST VERGONZOSOS EL CIAS COMPETENCIA SERVICIO LAS LOW QUIEREN DEPRIMENTE LATAM PORQUE ES";"0";"1";"0";"1";"1";"C5"
" AIRES BUENOS INMOBILIARIO LATAM CORPORATIVOS PLACER REAL SERVICIO EL CONCEPTO BROKERS";"0";"0";"0";"1";"1";"C5"
" CUELGAN LLAMADAS CALLCENTER B'RT ATIENDEN DESMEJORADO PARECE SERVICIO CONTEO";"0";"0";"0";"1";"0";"C4"
" NISIQUIERA DEVOLUCION ENTREGA CANTIDAD B'RT VISTO DEADAS EXCESIVO SERVICIO EL";"0";"1";"1";"1";"0";"C4"
" SERVICIO LLAMADAS FRECUENTE OPERADORES NOTADO HE COLGAR";"0";"0";"0";"1";"0";"C4"
" ESPERE PARE OFRECEN LLAMADO DM RESPUESTA SERVICIO SU TWITTER";"0";"0";"0";"1";"0";"C4"
" CUELGAN LLAMADAS CALLCENTER CONTROL ATIENDEN DESMEJORADO PARECE SERVICIO";"0";"0";"0";"1";"0";"C4"
" HOY PESIMO DISCRIMINAN B'RT LATAM ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO";"0";"1";"0";"1";"1";"C5"
" NO ESPALDA PESIMO CON EL HAY B'RT ACCIONAR ESTAN SERVICIO LAS ESTATICAS LLEGAS PUEDEN LA LATAM DE SILLAS ES QUE";"1";"0";"0";"1";"1";"C5"
" SOBREVENTA PESIMO B'RT CLIENTE SUELEN SERVICIO LATAM EL PASAJES";"0";"0";"0";"2";"1";"C4"
" CHILE B'RT SERVICIO VIAJAR NYC NO ESTOY SOBREVENDIDO JUNTOS PÉSIMO TRANSITO POSIBLE";"0";"0";"0";"1";"0";"C4"
" SIQUIERA DEVOLUCION CANTIDAD VISTO DECADAS EXCESIVO SERVICIO EL NINGUUN";"0";"1";"0";"1";"0";"C4"
" HOY CLIENTES PESIMO LATAM DISCRIMINATORIOS ATRASAN EXTRA POSTVENTA SERVICIO LAN ÑO";"0";"1";"0";"1";"1";"C5"
" CHILE ERROR ENMIENDAN SERVICIO VIAJAR NYC NO ESTOY SOBREVENDIDO JUNTOS PÉSIMO TRANSITO COMO POSIBLE";"0";"0";"0";"1";"0";"C4"
" ATENCION ESCLAVOS ANTOJOS B'HASTA VERGUENZA SERVICIO";"0";"0";"0";"2";"0";"C4"
" TICKET HORAS UN INTERESA LAMENTABLE NO VENDEN SERVICIO LLAMAN FACTURAR";"1";"0";"0";"2";"0";"C4"
" SERVICIO SECTOR B'EL CAMBIANDO COMPORTAMIENTO CLIENTE SALUD ATENCION";"0";"0";"0";"3";"0";"C4"
" PAGAR PODES RECOMENDE OCUPAR HACE AUNQUE EXTRA EMERGENCIA SALIDA VACIA AÑOS B'EN";"0";"2";"0";"0";"0";"C2"
" ABORDO ASEMEJA EXCELENTE DESEAR REALMENTE EQUIPAJE SERVICIO";"0";"0";"1";"1";"0";"C4"
" VALE PERDER SIRVE LEALTAD DM TELEFONO CLIENTE LLAMAN AÑOS B'CUANDO";"2";"1";"1";"1";"0";"C1"
" SERVICIO EL CADA PEOR DIA";"0";"0";"0";"1";"0";"C4"
" SERVICIO EL CADA PEOR DIA";"0";"0";"0";"1";"0";"C4"
" PERMITE OFRECERTE B'NUESTRO SERVICIO CALIDAD ALTA DOMINIO";"0";"0";"0";"1";"0";"C4"
" SIQUIERA MAIL HABLAN RESPONDEN BROMA SERVICIO";"0";"0";"0";"1";"0";"C4"
" LLEVO ACUMULEN CASO PIDIENDO KILOMETROS VIAJE ONEWORLD PEOR SERVICIO MESES CXADA COMPARE HECHO";"0";"0";"0";"3";"0";"C4"
" LUJO LOW VEZ B'CADA COBRANDO PEOR SERVICIO FUERAN ENTREGAN COST";"0";"2";"0";"1";"0";"C2"
" GRACIAS BICI LLEGO SERVICIO TRIPULACION NENE";"0";"0";"0";"1";"0";"C4"
" MALO CASO BUENO SERVICIO LATAM";"0";"0";"0";"2";"1";"C4"
" ESPERANDO ERROR HABILES REPROCESO DECADAS LLEVO SERVICIO REGISTRAR EL HECHO";"0";"0";"0";"1";"0";"C4"
" DICIENDO ESTAN PG LATAM APARECE EXISTE TIPO SERVICIO";"1";"0";"0";"1";"1";"C5"
" JUEVES RESPONDIERON B'RT HORRIBLE PASADO CLIENTE SERVICIO";"0";"0";"0";"2";"0";"C4"
" COBRARON ILEGAL RT ALTAMENTE TARJETA VUELTA COMIDA EFECTIVO GRATIS";"0";"1";"0";"0";"0";"C2"
" FINAL CONFORMAR AL RESPONDIERON B'RT DAN BURDO DEBES BIEN ESO VERGUENZA";"0";"0";"0";"0";"0";"C5"
" SERVICIO JUEVES B'HORRIBLE RESPONDIERON PASADO CLIENTE";"0";"0";"0";"2";"0";"C4"
" LLAMARON HICE PESIMO EQUIPAJE ROMPIERON JAMAS VUELTA SERVICIO RECLAMO";"0";"0";"1";"1";"0";"C4"
" SERVICIO IGUAL B'RT";"0";"0";"0";"1";"0";"C4"
" PERDON LAN SUERTE PORQUERIA SERVICIO";"0";"0";"0";"1";"0";"C4"
" LOW VOLVERSE MIERDA PRETENDER LUEGO ALGUIEN B'A SERVICIO LATAM COST";"0";"1";"0";"1";"1";"C5"
" MEDIOCRE SEA RECIBO CELULARES MES ROBADOS RESPUESTA SERVICIO INCREIBLE AEROLINEA";"0";"0";"0";"1";"0";"C4"
" POBRE DESASTRE INFORMACION UN B'RT PASADO FALTA SERVICIO CANCELADOS";"0";"0";"0";"1";"0";"C4"
" SERVICIO IGUAL";"0";"0";"0";"1";"0";"C4"
" FINAL CONFORMAR AL RESPONDIERON DAN VERE BURDO DEBES BIEN ESO";"0";"0";"0";"0";"0";"C5"
" CARO EXTRAS FUNCIONA QUERIAN BAJANDO COST ASI B'RT COBRANDO NO LOW CALIDAD";"0";"4";"0";"0";"0";"C2"
" GENTE TOMALO DEJALO B'RT ESPERATE EMPLEADOS CABRONES GUSTA SUS WEBEAR VAN";"0";"0";"0";"1";"0";"C4"
" B'LATAM AGUA AIRLINES MERCADO AEREA MODALIDAD LINEA COBRA OBSEQUIA";"0";"1";"0";"0";"0";"C2"
" NO MENTIROSOS LLEGAR B'RT EQUIPAJE DIJERON ENTREGABAN PM ME";"0";"0";"1";"0";"0";"C3"
" NO MENTIROSOS EQUIPAJE LL DIJERON ENTREGABAN PM ME";"0";"0";"1";"0";"0";"C3"
" AVION NECESARIO FUERZA SNACK NOS JEFE RT RETIENE TRIPULACION DECIDE EL DARNOS";"0";"0";"0";"0";"0";"C5"
" NO MIENTEN VALIJA EN B'RT DOLARES COMPRAR COBRA CAMBIO LATAM SABEN PIERDEN DECADA";"0";"1";"0";"0";"1";"C5"
" NO MIENTEN VALIJA EN PROBLEMAS DEADA DOLARES COMPRAR COBRA CAMBIO LATAM SABEN PIERDEN COMPRAS";"0";"1";"0";"0";"1";"C5"
" QUE RATAS";"0";"0";"0";"0";"0";"C5"
" PERDER SOLUCIONES CAUSA NO OBLIGAN PASAJES ENTREGAN ENTIENDE";"0";"0";"1";"0";"0";"C3"
" HS PENALIDAD B'RT VIAJE EQUIPAJE HACE AEROP USD ESPERO DEBEN DEVOLVERME VANO";"0";"0";"1";"0";"0";"C3"
" HS PENALIDAD VIAJE EQUIPAJE HACE USD ESPERO DEBEN DEVOLVERME VANO";"0";"0";"1";"0";"0";"C3"
" DE NADIE MANUAL ASCO CONTINGENTE NO SERVICIO EMERGENCIA PREPARADO";"0";"0";"1";"1";"0";"C4"
" CASO SALUDOS RESPECTO BRINDARTE TRABAJANDO RESPUESTA PRONTA ESTAMOS HOLA";"0";"0";"0";"1";"0";"C4"
" CANCELA MALTRATAN B'RT CLIENTE VALIJA VUELVO PIERDEN";"0";"1";"0";"1";"0";"C4"
" PUDO AGUA GYE-UIO VASO B'VUELO SACO ATERRIZAR REGRESA SERVICIO ORIGEN";"0";"0";"0";"1";"0";"C4"
" CONFIAR MALETAS COMO NUEVO ENTREGAN";"0";"0";"0";"0";"0";"C5"
" NO EN B'RT DOLARES COMPENSAN ERRORES COMPRAR COBRA CAMBIO LATAM DECADA";"0";"1";"0";"0";"1";"C5"
" NO EN PROBLEMA DOLARES COMPENSAN UN ERRORES COMPRAR COBRA CAMBIO LATAM DECADA COMPRAS";"0";"1";"0";"0";"1";"C5"
" ORLANDO CENTER ATENCION CALL DURANTE SITUACION PERSONAL CHAPEAU B'PLACER SEÑORES ENORME";"2";"0";"0";"1";"0";"C1"
" NO CANCELA MALTRATAN CON CLIENTE VIAJEN VALIJA VUELVO LATAM PIERDEN";"0";"1";"0";"1";"1";"C5"
" VALIJA NUNCA VUELOS COMPREN B'RT LATAM PERDE AEROPUERTO EN TE PIERDEN ENCUENTRAN";"0";"1";"1";"0";"1";"C5"
" VALIJA NUNCA PLATA VUELOS COMPREN LATAM PERDES AEROPUERTO EN TE PIERDEN ENCUENTRAN";"0";"1";"0";"0";"1";"C5"
" DEBE B'RT LATAM EQUIPAJE TRASLADO SABIENDO AEROPUERTO INNECESARIO USD DEVOLVERME";"0";"0";"1";"0";"1";"C5"
" CANCELA MALTRATAN B'RT CLIENTE VALIJA VUELVO PIERDEN";"0";"1";"0";"1";"0";"C4"
" DEBE LATAM EQUIPAJE TRASLADO SABIENDO AEROPUERTO INNECESARIO USD DEVOLVERME";"0";"0";"1";"0";"1";"C5"
" CANCELA MALTRATAN CLIENTE VALIJA VUELVO PIERDEN";"0";"1";"0";"1";"0";"C4"
" CAMBIAN SELECCIONE ASIENTO CHEQUEO";"0";"0";"0";"0";"0";"C5"
" MALETA RECIBI REVISEN MIA LLEGO CONTENIDO";"0";"0";"1";"0";"0";"C3"
" LOS ESTUPIDOS PIDEN DATOS RESPONDER WIFI";"0";"0";"0";"0";"1";"C5"
" QUEDO LUGAR DESTROZARON RECLAMOS VUELO MVD SCL ASI DICEN GUITARRA MIA-SCL";"0";"1";"1";"0";"0";"C3"
" COLA COUNTER MEDIA";"0";"0";"0";"0";"0";"C5"
" HORAS OBTENER ES CENTER CALL LAN ESTUVE ALLI AHI IMPOSIBLE UTIL PERO CORRIGIO SISTEMA TRATANDO";"2";"0";"0";"1";"1";"C1"
" PAGINA SIEMPRE PESIMA CENTER ATENCION TENIA AYUDO CALL LATAM COMO PASAJES HOLA";"2";"0";"0";"2";"2";"C5"
" DEPOSITAR DOLARES CONTACTARME LLAMEN LATAM EN DIAS SIN";"0";"0";"0";"1";"1";"C5"
" IGUALES TENGO RESPUESTAS VERGONZOSO ES";"0";"0";"0";"0";"0";"C5"
" CONEXIONES PEOR PERDER REGRESO LO MARTES MALETAS HACIENDO CASA PIERDEN";"0";"0";"1";"0";"0";"C3"
" PEOR MIA-ATL MALETA LMA-CANCUN CANCUN-MIA PERDIERON HORRIBLE REGRESO CONEX AEROLINEA CASA ESTADIA";"0";"0";"2";"0";"0";"C3"
" CONEXIONES SUPERVISORA REGRESO AYUDAR AEROPUERTO INSULTO ESTAMOS ESTADIA";"0";"0";"0";"2";"0";"C4"
" PEOR INEPTITUD SINACEPTABLE LA REGRESO CLIENTE ELMARTES SERVICIO CASA ALCLIENTE";"0";"0";"0";"2";"0";"C4"
" CONECCION MIA-ATL MALETA MIA LLEGAR PERDIERON PERDI PEOR MXCO RECOMPENZA MEXICO";"0";"0";"3";"0";"0";"C3"
" SIGO HUMANITARIA INSISTIENDO AYUDA VAN URGENTE DIAS RESPUESTA SOLICITE LLAMANDO AEROLINEA";"1";"0";"0";"1";"0";"C4"
" MARKETING BUENA ACCION PARECE UNA MUCHOS CAGADA DE VERAS NOS LES";"0";"0";"0";"0";"0";"C5"
" TEMPERATURAS AVIONES INCOMODO SIEMPRE HELADAS ES";"0";"0";"0";"0";"0";"C5"
" DIA SERVICIO AMIGOS PARECEN PEOR";"0";"0";"0";"1";"0";"C4"
" HAGA EQUIPAJE MIERDA HUASOS EMPATIA SUFRIDO";"0";"0";"1";"0";"0";"C3"
" RATO LATAM";"0";"0";"0";"1";"1";"C5"
" SON INTERNACIONAL AEROPUERTO MEJOR COUNTERS RECLAMACION HOJA";"0";"0";"0";"0";"0";"C5"
" RECOMENDACION HORAS AVISAN LAVAN VIAJEN MANOS TARDE CAMBIAN";"0";"0";"0";"1";"0";"C4"
" PEOR SERVICIO RETRASO NOSOTROS JAMAS PAGAMOS PERDIMOS TE TENIDO PRESENTO RESOLVIERON";"0";"0";"0";"1";"0";"C4"
" AEROPUERTO DUE ME ÑO TALARA";"0";"0";"0";"0";"0";"C5"
" INFORME MINUTOS CHISTE MISMO RESPUESTA INDICAR DIAS COMPRA SOLUCION";"0";"0";"0";"2";"0";"C4"
" DESPUES RECIEN DIGA LLAME PROXIMA SEMANA ATENDER UNA ALGUIEN SEMANA RECLAMO";"1";"0";"0";"0";"0";"C1"
" ANTECEDENTES CREDIBILIDAD INTERNA FORMA CERO LUEGO VIA EMAIL FORMALIZAR RECLAMO";"0";"0";"0";"0";"0";"C5"
" SE PASARON ESTAFADORES QDARON PERU EMPRESA DEVOLVIERON EN PASAJES";"0";"0";"0";"0";"0";"C5"
" CASO PLATA ESTAFADORES QDEN PRONTO PERMITIR ABRIRE PASAJES";"0";"0";"0";"1";"0";"C4"
" SOMOS PENDEJO DESGRACIA SON TRATAN";"0";"0";"0";"0";"0";"C5"
" NO PUBLICAMENTE CENTER LATAM MAS PROMETO PASAR PEOR VOLAR CONTACT";"1";"0";"0";"0";"1";"C5"
" ARREPIENTO NO EN CENTER FORTUNAS GASTO VEZ NECESITO VIAJAR MAS LATAM CONTACT";"1";"1";"0";"0";"1";"C5"
" HS PERDI RESUELTO TOMABA CREIA TELEFONO VYEDFT TARJ CODIGO CAMBIO CASI RESERVA";"1";"0";"1";"0";"0";"C3"
" MANDE HORAS INFORMACION RESPONDEN DM SEÑORES QUE USTEDES";"0";"0";"0";"1";"0";"C4"
" CUSCO HORAS SON LIMA ENVIE SRS QUE ABUSO";"0";"1";"0";"1";"0";"C4"
" HORAS NOCHE EMPEZO INDECOPI AEROPUERTO CON ANDA HABER ALIMENTACION SI DEBEN ESPERA OFICINA DADO";"0";"0";"2";"2";"0";"C4"
" NO SOLUCION CENTER COMUNICARME CALL IDEA LA RESPUESTA DAR USTEDES INTERNAMENTE";"2";"0";"0";"0";"0";"C1"
" POR PELUCON VIAJAMOS BUS NOSOTROS DAN MASHI FLOTA SANDUCHE EN HAGA AEROLINEA OCURRE";"0";"0";"0";"0";"0";"C5"
" NO MALETA ROMPEN DE COMPENSA INUTILIZADA DAÑO PEOR DEJAN INDICAN RECLAMO";"0";"1";"1";"0";"0";"C3"
" SOCIOS CLIENTES MURIO UNA PERDIO TENIA LAN RESPETO VERGUENZA SERVICIO LATAM CALIDAD";"0";"0";"1";"2";"1";"C4"
" PONEN GUAYAQUIL PASANDO VUELO SALE QUITO SERVICIO CANCELADO";"0";"2";"0";"1";"0";"C2"
" YA NADIE GENERAL CRISIS DEMORA REGULA";"0";"1";"0";"0";"0";"C2"
" ENVIAR CALLCENTER PAGUE CORREOS LLAMAR ABURRIDO COMPENSACION";"1";"2";"0";"0";"0";"C2"
" COMPENSACIONES MALA TAMPOCO ATENCION CALLCENTER CORREOS CHATO RESPUESTA PAGO ESPERO";"0";"1";"0";"1";"0";"C4"
" DEBE EMITE POR PERJUDICA VOUCHER TRAVEL AYUDA ASI JUEGA ME";"0";"0";"0";"0";"0";"C5"
" JULIO CARGO CASO ABIERTO TRIPLE SOLUCION";"0";"0";"0";"1";"0";"C4"
" TICKET CUMPLEN MENTIRAS PROMETIERON SUMA MENTIRAS DLRES IGUAL";"0";"0";"0";"0";"0";"C5"
" NI CENTER NECESITO SUCURSAL DAN AYUDAN VERSIONES CALL DISTINTAS SOLUCION URGENTE";"2";"0";"0";"0";"0";"C1"
" SERNAC ENTREGA NUEVO UNA BUEN VEZ LATAM SIMPLE FACTURA NO DAR SERVICIO COMPRA";"0";"0";"1";"1";"1";"C5"
" CUANTOS YA DIAS PERDI SEGUIMOS ESPERANDO";"0";"0";"1";"1";"0";"C4"
" QUEJAS PERDER SIEMPRE RECLAMOS SACARA TIENES CLUB BIENVENIDA EXCUSAS PONES";"0";"0";"1";"0";"0";"C3"
" RIO-SCL PARDOS AVION MINUTOS ÜENZA ABUSOS JJ8074 UNO VERG";"0";"0";"0";"1";"0";"C4"
" LATAM DOLARES CORREOS ESTAFA RECONOCIMIENTO PROMESA TENGO TARIFA";"0";"1";"0";"0";"1";"C5"
" EMPEZARAMOS PIDEN CEROS INFO MAS MES HARTAZGO INCREIBLE RESPUESTA ME CONTACTE APUESTAN LE";"0";"0";"0";"0";"0";"C5"
" UD DECEPCIONADO QUIEREN UYU-TLV ÑIA HICE VALIDAR ESTOY MILLAS IBERIA";"0";"0";"0";"0";"0";"C5"
" COBRAN PRECIO EQUIPAJE ÒN SILLA EXHORBITANTE TIQUETES DEJAN CAMBIO COMIDA SOBRE-VENTA AVI";"0";"2";"1";"0";"0";"C2"
" QUEJA LLEVO PRESENTANDO CDMX ESCUCHANDO DIAS NOTIFICO RESPUESTA FISICA PROFECO";"0";"0";"0";"1";"0";"C4"
" SUPONGO CASO LES CARGARON IDEA MIL DIAS BOLETO TRIPLE PASAR ME";"0";"0";"0";"2";"0";"C4"
" REEMBOLSO HAN EFECTUADO TARJETAS AYUDA REALIZO CORRESPONDIENTE TRIPLE CARGOS JULIO";"0";"1";"0";"0";"0";"C2"
" DEBE NEGOCIO DECIR NUEVO AHORA COMPRAR TIQUETE CAMBIAR CAMBIOS";"0";"0";"0";"0";"0";"C5"
" VOZ PROCEDIMIENTOS DIOS VIEJAS SEXY CONOCEN NO SERVICIO BRUTAS PAISA BENDITO";"0";"0";"0";"1";"0";"C4"
" NOCHE EMBARCADO PASAMOS YA VEZ JUEGOS DIJERON PASAJERO DESPEGABAMOS MIAMI";"0";"0";"0";"0";"0";"C5"
" RETRASADOS AVIONES PASA";"0";"0";"0";"0";"0";"C5"
" ESTAN COLOMBIA SOLUCIONA";"1";"0";"0";"0";"0";"C1"
" TENGAS VIAJAMOS MIERDA POBRES LEO SUERTE JET";"0";"0";"0";"0";"0";"C5"
" POLITICO SUFRIR QUE VIAJE COMITE PUEDEN";"0";"0";"0";"0";"0";"C5"
" TAMPOCO MIERDA RT";"0";"0";"0";"0";"0";"C5"
" TAMPOCO MIERDA";"0";"0";"0";"0";"0";"C5"
" PERDIERON SUERTE EQUIPAJE BAJON ROBARON LUCHANDO PAGUEN";"0";"0";"3";"0";"0";"C3"
" DISTENDIDO TAMBIEN RT CARTERISTAS QUE LINDO SORPRENDE GRANIZO LATAM SIEMPRE AHORA";"0";"0";"0";"0";"1";"C5"
" SEGURIDAD AVION VOLA YA MUCHACHO NOSOTROS GRANIZAMOS";"0";"0";"0";"0";"0";"C5"
" SEGURIDAD PUEDAN PASA EMPRESA CUIDADO ESTUPIDOS EL";"0";"0";"0";"0";"0";"C5"
" DISTENDIDO TAMBIEN CARTERISTAS QUE LINDO SORPRENDE GRANIZO LATAM SIEMPRE AHORA";"0";"0";"0";"0";"1";"C5"
